Calendar Year Employed,Employment Type,Job Title,Division Name,Regular Pay,Overtime Pay,Lump-Sum Pay,Assignment and  Incentive Pay,Skill Pay,Outside Employer Pay,Other Pay,Retirement Contribution,City Paid Deferred Compensation,Health Benefits Average,Cash-in-Lieu of Medical Benefits,Total
2013,Permanent,Community Svs Program Coord,Human Services - CREST,$2281.84,$0.00,$464.92,$0.00,$50.00,$0.00,$28.20,$609.71,$23.08,,,$3457.75
2013,Permanent,Staff Assistant II,Community Recreation-Tennis,$19118.35,$0.00,$0.00,$0.00,$0.00,$0.00,$352.00,,,,,$19470.35
2013,Permanent,Transit Mechanic II,Transit Maintenance -Mechanics,$74328.05,$3385.85,$3430.52,$0.00,$0.00,$0.00,$1199.24,$19773.27,$600.08,$13753.35,,$116470.36
2013,Permanent,Pr Librarian-Reference Svs,Reference Services,$139223.46,$0.00,$8841.84,$0.00,$0.00,$0.00,$1.84,$36862.30,$0.00,$13753.35,,$198682.79
2013,Permanent,Deputy City Attorney III,City Attorney,$218767.32,$0.00,$15913.52,$0.00,$0.00,$0.00,$4.79,$57903.54,,$13753.35,,$306342.52
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$56582.40,$10950.73,$2580.48,$0.00,$0.00,$0.00,$1010.08,$15217.16,,$13753.35,,$100094.20
2013,Permanent,Pr Librarian-Publ & Branch Svs,Public and Branch Services,$138661.83,$0.00,$10402.16,$0.00,$0.00,$0.00,$3.68,$36711.57,,$13753.35,,$199532.59
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$55891.04,$10411.15,$215.04,$0.00,$0.00,$0.00,$708.04,$14980.17,,$13753.35,,$95958.78
2013,Permanent,Staff Assistant II,Street & Fleet Services Admin,$53791.76,$150.59,$2548.49,$0.00,$0.00,$0.00,$684.02,$14237.66,$409.64,$13753.35,,$85575.51
2013,Permanent,Police Officer,Criminal Investigations,$93667.36,$11456.69,$4264.06,$24103.49,$0.00,$0.00,$6370.04,$58863.86,,$13753.35,,$212478.85
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$56582.40,$10723.35,$0.00,$0.00,$138.15,$0.00,$940.87,$15253.28,,$13753.35,,$97391.40
2013,Permanent,Sr Water Resources Protect Spc,Water Resources-Wastewater,$59498.34,$0.00,$9525.48,$0.00,$0.00,$0.00,$195.25,$15608.95,,$13753.35,,$98581.36
2013,Permanent,Financial Operations Manager,Financial Operations,$119382.08,$0.00,$42395.35,$0.00,$0.00,$0.00,$101.84,$31433.83,,$13753.35,,$207066.45
2013,Permanent,Sr Admin Analyst,Human Services - Grants (Y&F),$106123.39,$0.00,$7516.40,$0.00,$0.00,$0.00,$101.84,$28088.84,,$13753.35,,$155583.82
2013,Permanent,Library Assistant II,Library - Information Mgmt,$58722.39,$0.00,$0.00,$0.00,$0.00,$0.00,$689.86,$15542.70,$600.08,$13753.35,,$89308.38
2013,Permanent,Police Officer,Police - Operations,$93667.42,$18378.94,$2043.20,$25220.89,$0.00,$50.00,$6370.04,$58863.89,,$13753.35,,$218347.72
2013,Permanent,Police Officer,Police - Operations,$93667.43,$20027.93,$3819.89,$25711.96,$1799.98,$100.00,$6370.04,$59740.95,,$13753.35,,$224991.53
2013,Permanent,Public Information Manager,Rent Control - Public Info,$138428.81,$0.00,$0.00,$0.00,$0.00,$0.00,$544.88,$36654.55,,$13753.35,,$189381.59
2013,Permanent,Financial Systems/Payroll Adm,Financial Operations,$118785.21,$0.00,$8592.97,$0.00,$0.00,$0.00,$100.00,$31442.61,,$13753.35,,$172674.14
2013,Permanent,Public Works Construction Spec,Civil Engineering,$98950.41,$0.00,$4830.09,$0.00,$0.00,$0.00,$1052.28,$26190.29,$600.08,$13753.35,,$145376.50
2013,Permanent,Tree Trimmer,Urban Forest,$59795.98,$457.38,$0.00,$249.69,$0.00,$0.00,$1209.87,$16051.46,$475.02,$13753.35,,$91992.75
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$56495.58,$16956.38,$430.08,$0.00,$0.00,$0.00,$930.76,$15194.46,,$13753.35,,$103760.61
2013,Permanent,Financial Reporting Supervisor,Financial Operations,$116756.96,$0.00,$8493.00,$0.00,$0.00,$0.00,$103.22,$30903.35,,$13753.35,,$170009.87
2013,Permanent,Librarian III-Reference Svs,Reference Services,$97200.31,$0.00,$4376.50,$0.00,$0.00,$0.00,$4.79,$25734.26,,$13753.35,,$141069.21
2013,Permanent,Sr Public Works Inspector,Civil Engineering,$85689.52,$0.00,$3649.68,$0.00,$0.00,$0.00,$928.78,$22680.38,$600.08,$13753.35,,$127301.79
2013,Permanent,Communications Oper-Police,Police - Operations,$27135.45,$1800.27,$814.25,$0.00,$0.00,$0.00,$200.00,$7198.62,$138.48,$13753.35,,$51040.41
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$49903.51,$9574.44,$0.00,$0.00,$0.00,$0.00,$800.01,$13422.20,,$13753.35,,$87453.51
2013,Permanent,Mechanic II,Fleet Management,$74327.95,$1442.78,$0.00,$466.67,$0.00,$0.00,$4989.19,$20888.74,$600.08,$13753.35,,$116468.76
2013,Permanent,CLETS Supervisor,Police Administrative Services,$77879.27,$693.95,$3279.69,$7.81,$0.00,$0.00,$603.48,$20773.87,,$13753.35,,$116991.42
2013,Permanent,Equipment Operator I,Resource Recovery & Recycling,$55992.03,$504.73,$2799.60,$0.00,$0.00,$0.00,$1320.78,$14981.61,$600.08,$13753.35,,$89952.18
2013,Permanent,Reprographics Specialist II,Records & Election Svs-Sup Svs,$58722.31,$2021.22,$2922.60,$0.00,$0.00,$0.00,$767.85,$15542.68,$600.08,$13753.35,,$94330.09
2013,Permanent,Police Captain,Special Services,$44852.70,$0.00,$36817.20,$32115.82,$0.00,$0.00,$4703.00,$35109.36,,$13753.35,,$167351.42
2013,Permanent,Police Officer,Special Services,$93667.39,$20358.39,$4264.06,$26830.55,$1799.98,$0.00,$6370.04,$59740.93,,$13753.35,,$226784.69
2013,Permanent,Police Officer,Police - Operations,$93112.23,$17613.55,$0.00,$21125.80,$0.00,$150.00,$6370.04,$57248.29,,$13753.35,,$209373.26
2013,Permanent,Jailer,Police Administrative Services,$62158.32,$9562.05,$237.97,$0.00,$0.00,$0.00,$1358.73,$16610.74,$600.08,$13753.35,,$104281.24
2013,Permanent,Librarian III-Branch Services,Public and Branch Services,$100276.13,$0.00,$7294.25,$0.00,$0.00,$0.00,$3.68,$26541.18,,$13753.35,,$147868.59
2013,Permanent,Police Officer,Police - Operations,$93667.41,$33829.43,$2931.54,$28579.17,$0.00,$100.00,$6370.04,$58863.88,,$13753.35,,$238094.82
2013,Permanent,Water Resources Manager,Water Resources-Water,$174174.39,$0.00,$12002.95,$0.00,$0.00,$0.00,$104.79,$46100.64,,$13753.35,,$246136.12
2013,Permanent,Fire Captain - Suppression,Fire Suppression & Rescue,$128931.78,$57175.40,$7415.45,$21082.10,$6243.68,$691.20,$1264.75,$63406.21,,$13753.35,,$299963.92
2013,Permanent,Equipment Operator I,Resource Recovery & Recycling,$55991.95,$10.09,$215.35,$0.00,$0.00,$0.00,$1180.59,$14981.59,$475.02,$13753.35,,$86607.94
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$55800.00,$26357.71,$1935.36,$0.00,$24.00,$0.00,$1153.72,$15077.68,,$13753.35,,$114101.82
2013,Permanent,Motor Coach Operator Supv,Transit Operations,$72085.38,$273.82,$993.46,$0.00,$550.00,$0.00,$551.14,$19395.61,,$13753.35,,$107602.76
2013,Permanent,Resource Rec & Recyc Equip Op,Resource Recovery & Recycling,$0.00,$0.00,$3076.48,$0.00,$0.00,$0.00,$30.76,,,,,$3107.24
2013,Permanent,Painter Crew Leader,Facilities Services,$71916.10,$0.00,$0.00,$0.00,$0.00,$0.00,$1075.10,$19127.08,$600.08,$13753.35,,$106471.71
2013,Permanent,Parks Maintenance Crew Leader,Park Maintenance,$68627.95,$0.00,$3365.41,$0.00,$0.00,$0.00,$1371.98,$18321.95,$600.08,$13753.35,,$106040.72
2013,Permanent,Painter,Facilities Services,$65387.94,$3.77,$0.00,$60.63,$0.00,$0.00,$1070.21,$17422.71,$300.04,$13753.35,,$97998.65
2013,Permanent,Equipment Operator I,Promenade Maintenance,$55991.95,$969.09,$2799.60,$0.00,$0.00,$0.00,$901.89,$14871.96,$600.08,$13753.35,,$89887.92
2013,Permanent,Police Officer,Police - Operations,$93667.43,$466.38,$3264.67,$21736.90,$0.00,$0.00,$6370.04,$58863.89,$0.00,$1141.46,$7800.00,$193310.77
2013,Permanent,Animal Control Officer,Animal Control Unit,$60120.42,$6125.42,$2762.03,$461.50,$0.00,$0.00,$1320.90,$16193.41,$455.00,$13753.35,,$101192.02
2013,Permanent,Crime Prevention Coord,Police Administrative Services,$86062.62,$9029.00,$4283.40,$425.00,$600.00,$0.00,$1001.45,$23050.19,$419.90,$13753.35,,$138624.90
2013,Permanent,Lead Park Ranger,Police - Operations,$59588.96,$3915.28,$0.00,$0.00,$0.00,$0.00,$1255.82,$15930.67,$600.08,$13753.35,,$95044.16
2013,Permanent,Public Works Utility Inspector,Civil Engineering,$62470.57,$770.85,$0.00,$0.00,$0.00,$0.00,$632.77,$16493.88,$285.00,$13753.35,,$94406.42
2013,Permanent,Equipment Operator I,Park Maintenance,$55992.04,$444.17,$1884.34,$0.00,$0.00,$0.00,$1192.33,$14977.68,$600.08,$13753.35,,$88843.99
2013,Permanent,Transit Mechanic II,Transit Maintenance -Mechanics,$74328.05,$1688.47,$3144.65,$0.00,$0.00,$0.00,$998.85,$19727.33,,$13753.35,,$113640.70
2013,Permanent,Accountant -Collections,Business & Revenue Operations,$87751.74,$0.00,$6383.12,$0.00,$0.00,$0.00,$4.79,$23226.22,,$13753.35,,$131119.22
2013,Permanent,Motor Coach Operator Supv,Transit Operations,$79842.00,$8107.59,$1222.71,$0.00,$0.00,$0.00,$705.73,$21291.27,,$13753.35,,$124922.64
2013,Permanent,Pool Lifeguard,Community Recreation-Aquatics,$2314.23,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$413.80,,,,$2728.03
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$56499.66,$25399.40,$1290.24,$0.00,$0.00,$0.00,$926.56,$15194.96,,$13753.35,,$113064.16
2013,Permanent,Resource Rec & Recyc Equip Op,Resource Recovery & Recycling,$58788.08,$2701.12,$226.11,$-315.50,$0.00,$0.00,$1878.07,$15850.29,$455.00,$13753.35,,$93336.52
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$55359.09,$3296.77,$430.08,$0.00,$0.00,$0.00,$1038.75,$14897.30,,$13753.35,,$88775.34
2013,Permanent,Police Chief,Police Administrative Services,$269659.13,$0.00,$981.78,$0.00,$0.00,$0.00,$960.00,$132073.31,,$13753.35,,$417427.57
2013,Permanent,Park Ranger,Police - Operations,$56756.59,$2975.39,$1806.24,$1785.50,$0.00,$0.00,$1251.90,$15653.25,$600.08,$13753.35,,$94582.30
2013,Permanent,Pr Public Works Analyst,Resource Recovery & Recycling,$116756.95,$0.00,$8493.00,$0.00,$0.00,$0.00,$1.84,$30903.34,,$13753.35,,$169908.48
2013,Permanent,Irrigation Technician,Park Maintenance,$51416.11,$132.56,$0.00,$0.00,$0.00,$0.00,$1021.97,$13703.95,$507.76,$13753.35,,$80535.70
2013,Permanent,Special Projects Engineer,Transp Engineering & Mgmt,$121795.44,$0.00,$8859.55,$0.00,$0.00,$0.00,$101.84,$32236.93,,$13753.35,,$176747.11
2013,Permanent,Police Officer,Police Administrative Services,$93667.34,$8744.45,$1998.78,$21895.61,$0.00,$0.00,$6970.04,$58283.30,,$13753.35,,$205312.87
2013,Permanent,Executive Admin Asst,Transit Executive,$74659.13,$0.00,$285.83,$0.00,$600.08,$0.00,$759.98,$19760.85,$600.08,$13753.35,,$110419.30
2013,Permanent,Parks Maintenance Crew Leader,Park Maintenance,$65327.95,$0.00,$3009.05,$0.00,$600.00,$0.00,$1297.20,$17607.66,$475.02,$13753.35,,$102070.23
2013,Permanent,Admin Analyst,Transit Operations,$87751.76,$0.00,$3023.58,$0.00,$0.00,$0.00,$103.68,$23226.22,,$13753.35,,$127858.59
2013,Permanent,Library Assistant III,Reference Services,$63232.71,$0.00,$0.00,$544.02,$0.00,$0.00,$687.71,$16880.94,$600.08,$13753.35,,$95698.81
2013,Permanent,Pier Maintenance Worker,Pier Maintenance,$56292.05,$0.00,$2543.97,$0.00,$0.00,$0.00,$987.14,$15002.93,$600.08,$13753.35,,$89179.52
2013,Permanent,Fire Engineer - Suppression,Fire Suppression & Rescue,$109292.22,$60245.21,$5397.43,$23024.68,$6243.68,$6982.85,$1364.75,$56185.22,,$13753.35,,$282489.39
2013,Permanent,Community Svs Pgm Supv-Youth,Human Services - PAL,$74030.63,$907.14,$5101.75,$1348.25,$0.00,$0.00,$101.84,$19951.36,,$13753.35,,$115194.32
2013,Permanent,Field Inspector II,Water Resources-Water,$82604.38,$1838.18,$3320.59,$1385.06,$1200.00,$0.00,$1112.97,$22233.28,$419.90,$13753.35,,$127867.71
2013,Permanent,Custodian II,Custodial Services,$69496.61,$2182.07,$4276.80,$10.00,$600.00,$0.00,$222.21,$18494.77,$300.04,$13753.35,,$109335.85
2013,Permanent,Downtown Services Officer,Police - Operations,$56949.21,$29561.35,$2834.40,$120.00,$1200.00,$0.00,$1681.86,$15580.58,$600.08,$13753.35,,$122280.83
2013,Permanent,Communications Oper-Police,Police - Operations,$69897.19,$34667.95,$3478.80,$0.00,$1200.00,$0.00,$1708.35,$18976.29,$419.90,$13753.35,,$144101.83
2013,Permanent,Payroll Supervisor,Financial Operations,$103724.43,$0.00,$6750.84,$0.00,$600.00,$0.00,$103.48,$27612.49,,$13753.35,,$152544.59
2013,Permanent,Motor Coach Cleaner,Transit Maintenance - Cleaners,$19360.18,$659.21,$0.00,$120.00,$0.00,$0.00,$225.89,$5164.18,$138.48,$13753.35,,$39421.29
2013,Permanent,HVAC Technician,Facilities Services,$52265.40,$0.00,$292.85,$2960.49,$0.00,$0.00,$754.57,$13796.54,,$13753.35,,$83823.20
2013,Permanent,Plumber Crew Leader,Facilities Services,$35554.82,$536.63,$18786.46,$0.00,$600.00,$0.00,$281.57,$9492.83,$300.04,$13753.35,,$79305.69
2013,Permanent,Information Analyst,Rent Control - Public Info,$84068.74,$0.00,$0.00,$0.00,$4219.19,$0.00,$2403.06,$23366.78,$2700.10,$13753.35,,$130511.22
2013,Permanent,Firefighter,Fire Suppression & Rescue,$92369.76,$34279.36,$5684.68,$6282.32,$8043.66,$5908.86,$1259.96,$43030.89,,$13753.35,,$210612.84
2013,Permanent,Police Records Technician,Police Administrative Services,$54721.18,$1766.94,$0.00,$1186.88,$0.00,$0.00,$1001.27,$14950.23,$287.50,$13753.35,,$87667.35
2013,Permanent,Resource Rec & Recyc Equip Op,Resource Recovery & Recycling,$58788.07,$2358.97,$395.69,$-320.87,$0.00,$0.00,$1672.34,$15837.73,,$13753.35,,$92485.28
2013,Permanent,Parks Equipment Technician,Park Maintenance,$59387.88,$35.28,$11209.69,$0.00,$0.00,$0.00,$1137.25,$15841.29,$553.92,$13753.35,,$101918.65
2013,Permanent,Motor Coach Cleaner,Transit Maintenance - Cleaners,$50783.97,$8395.82,$2539.20,$1668.00,$0.00,$0.00,$890.88,$13949.50,$600.08,$13753.35,,$92580.80
2013,Permanent,Storekeeper II - GRANDFATHERED,Fleet Management,$66131.95,$1084.98,$0.00,$0.00,$0.00,$0.00,$876.26,$17555.65,$600.08,$13753.35,,$100002.27
2013,Permanent,Sewer Maintenance Worker II,Water Resources-Wastewater,$59016.02,$3021.75,$2894.05,$2658.22,$0.00,$0.00,$977.60,$15671.65,$600.08,$13753.35,,$98592.72
2013,Permanent,Community Services Officer,Police - Operations,$65859.21,$10129.44,$3151.73,$1690.25,$1200.00,$50.00,$1471.91,$18354.91,$600.08,$13753.35,,$116260.88
2013,Permanent,Resource Rec & Recyc Coll Supt,Resource Recovery & Recycling,$112199.18,$180.95,$6658.08,$0.00,$600.00,$0.00,$103.48,$29855.60,,$13753.35,,$163350.64
2013,Permanent,Transit Mechanic II,Transit Maintenance -Mechanics,$74328.04,$5172.59,$3716.40,$0.00,$0.00,$0.00,$1331.95,$19776.57,$600.08,$13753.35,,$118678.97
2013,Permanent,Police Lieutenant,Special Services,$135647.55,$0.00,$6155.45,$52067.08,$0.00,$0.00,$8769.58,$95068.69,,$13753.35,,$311461.70
2013,Permanent,Fire Captain - Suppression,Fire Suppression & Rescue,$128931.70,$76117.40,$12132.14,$26354.62,$6243.68,$9220.09,$1264.75,$66023.17,,$13753.35,,$340040.90
2013,Permanent,Community Services Officer,Police - Operations,$65859.22,$19502.63,$252.14,$632.27,$1200.00,$0.00,$1539.18,$18072.99,$600.08,$13753.35,,$121411.86
2013,Permanent,Library Assistant II,Public and Branch Services,$58722.33,$0.00,$3147.41,$64.00,$0.00,$0.00,$619.49,$15559.70,$600.08,$13753.35,,$92466.35
2013,Permanent,Police Sergeant,Animal Control Unit,$124532.38,$2360.67,$0.00,$28273.96,$0.00,$0.00,$8274.39,$78106.83,,$13753.35,,$255301.58
2013,Permanent,Street Services Supervisor,Street Maintenance,$84750.13,$1978.32,$5760.55,$0.00,$0.00,$0.00,$106.08,$22428.02,,$13753.35,,$128776.45
2013,Permanent,Police Lieutenant,Police Administrative Services,$135212.34,$0.00,$6155.45,$51885.15,$1799.98,$0.00,$8769.58,$95635.92,,$13753.35,,$313211.77
2013,Permanent,Police Officer,Police - Operations,$93209.93,$21393.18,$0.00,$25116.67,$0.00,$200.00,$6370.04,$58634.21,,$13753.35,,$218677.38
2013,Permanent,Water Prod/Treatment Oper,Water Resources-Water,$79955.99,$3767.15,$3997.80,$0.00,$600.00,$0.00,$1085.28,$21372.32,$600.08,$13753.35,,$125131.97
2013,Permanent,Library Assistant II,Reference Services,$56593.50,$0.00,$8450.12,$3721.64,$0.00,$0.00,$906.02,$15954.68,$479.96,$13753.35,,$99859.27
2013,Permanent,Pr Civil Engineer,Civil Engineering,$90382.84,$0.00,$19452.16,$0.00,$0.00,$0.00,$151.63,$23695.31,,$13753.35,,$147435.28
2013,Permanent,Police Sergeant,Police Administrative Services,$112078.14,$3644.90,$0.00,$25789.11,$0.00,$0.00,$7433.42,$70342.26,,$13753.35,,$233041.18
2013,Permanent,Custodian II,Custodial Services,$50784.03,$842.34,$2343.88,$0.00,$0.00,$0.00,$1131.41,$13599.31,$600.08,$13753.35,,$83054.40
2013,Permanent,Custodian II,Custodial Services,$50784.00,$961.34,$2295.05,$17.50,$0.00,$0.00,$1142.59,$13604.00,$184.64,$13753.35,,$82742.47
2013,Permanent,Custodian I,Custodial Services,$46943.98,$0.00,$835.06,$0.00,$0.00,$0.00,$1081.56,$12582.99,,$13753.35,,$75196.93
2013,Permanent,Equipment Operator I,Promenade Maintenance,$42689.02,$376.87,$0.00,$0.00,$0.00,$0.00,$570.85,$11317.69,$438.52,$13753.35,,$69146.30
2013,Permanent,Project Support Assistant,Architecture Services,$60286.87,$0.00,$221.72,$205.50,$0.00,$0.00,$732.08,$16020.74,$600.08,$1141.46,$1800.00,$81008.45
2013,Permanent,Human Resources Technician,Employment & Org Development,$66956.42,$817.08,$1217.61,$0.00,$1200.00,$0.00,$816.00,$18039.32,$600.08,$13753.35,,$103399.86
2013,Permanent,City Planning Division Asst,City Planning/Developmt Review,$66956.38,$0.00,$3140.15,$0.00,$1200.00,$0.00,$715.90,$18039.31,$600.08,$13753.35,,$104405.16
2013,Permanent,Animal Control Officer,Animal Control Unit,$44670.34,$0.00,$0.00,$626.75,$0.00,$0.00,$906.67,$12159.38,$438.52,$13753.35,,$72555.01
2013,Permanent,Transit Mechanic II,Transit Maintenance -Mechanics,$67681.36,$1572.33,$0.00,$10.00,$0.00,$0.00,$865.50,$17951.93,$553.92,$13753.35,,$102388.39
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$56582.40,$5268.72,$2365.44,$0.00,$0.00,$0.00,$943.08,$15217.16,,$13753.35,,$94130.15
2013,Permanent,Firefighter,Fire Suppression & Rescue,$0.00,$407.30,$1127.92,$0.00,$0.00,$0.00,$0.00,$137.35,,,,$1672.57
2013,Permanent,Street Services Crew Leader,Street Maintenance,$75635.99,$1159.09,$290.91,$0.00,$0.00,$0.00,$1171.01,$20097.16,$300.04,$13753.35,,$112407.55
2013,Permanent,Sr Admin Analyst-Human Sv/Fisc,Human Services - Admin,$100817.11,$0.00,$6947.72,$0.00,$0.00,$0.00,$1.84,$26684.36,,$13753.35,,$148204.38
2013,Permanent,Promenade Maintenance Supv,Promenade Maintenance,$82453.72,$0.00,$5770.52,$0.00,$0.00,$0.00,$103.48,$21828.04,,$13753.35,,$123909.11
2013,Permanent,Deputy Police Chief,Police Administrative Services,$169969.01,$0.00,$7071.14,$70995.05,$1799.98,$0.00,$10747.16,$122790.05,$0.00,$1141.46,$7800.00,$392313.85
2013,Permanent,Traffic Services Officer,Special Services,$62158.30,$1197.14,$0.00,$0.00,$0.00,$0.00,$1355.21,$16610.73,$600.08,$1141.46,$1800.00,$84862.92
2013,Permanent,Transit Mechanic Supv,Transit Maintenance - Mgmt,$92321.74,$11519.21,$6273.67,$899.69,$0.00,$0.00,$162.04,$24715.35,,$13753.35,,$149645.05
2013,Permanent,Transit Mechanic Supv,Transit Maintenance - Mgmt,$92321.77,$8811.32,$1413.79,$675.75,$0.00,$0.00,$152.11,$24655.25,,$13753.35,,$141783.34
2013,Permanent,Communications Oper-Police,Police - Operations,$15714.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7600.82,,,,$23315.32
2013,Permanent,Legal Assistant,City Attorney,$90932.19,$0.00,$3633.70,$0.00,$0.00,$0.00,$937.73,$24068.01,,$13753.35,,$133324.98
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$56474.88,$18755.16,$215.04,$0.00,$0.00,$0.00,$914.08,$15189.05,,$13753.35,,$105301.56
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$56352.58,$22804.10,$1290.24,$0.00,$0.00,$0.00,$1013.56,$15157.07,,$13753.35,,$110370.90
2013,Permanent,Fiscal Staff Asst II,Fire - Administration,$60385.27,$6151.36,$2774.22,$0.00,$600.00,$0.00,$713.40,$16141.44,$600.08,$13753.35,,$101119.12
2013,Permanent,Transit Maintenance Worker,Transit Facilities Maintenance,$55991.98,$1372.89,$215.35,$0.00,$0.00,$0.00,$976.11,$14923.67,$600.08,$13753.35,,$87833.43
2013,Permanent,Custodian I,Custodial Services,$42307.20,$950.25,$1916.64,$40.00,$0.00,$0.00,$454.81,$11222.45,$479.96,$13753.35,,$71124.66
2013,Permanent,Circulation Supervisor,Reference Services,$78576.36,$0.00,$5715.78,$280.00,$0.00,$0.00,$1.84,$20871.65,,$13753.35,,$119198.98
2013,Permanent,Police Sergeant,Police Administrative Services,$63062.45,$3616.63,$0.00,$13319.22,$761.53,$0.00,$3985.60,$38901.66,,$13753.35,,$137400.44
2013,Permanent,Police Captain,Police - Operations,$154048.55,$0.00,$7012.80,$64457.00,$0.00,$0.00,$9857.54,$110522.23,,$13753.35,,$359651.46
2013,Permanent,Police Officer,Criminal Investigations,$93667.34,$61638.66,$4264.06,$34148.85,$0.00,$0.00,$9970.04,$58863.85,,$13753.35,,$276306.15
2013,Permanent,Police Officer,Special Services,$93667.34,$36499.17,$2487.37,$35807.34,$1799.98,$300.00,$6370.04,$62156.03,,$13753.35,,$252840.62
2013,Permanent,Motor Coach Operator,Transit Operations - MCO,$55609.48,$5675.86,$215.04,$0.00,$0.00,$0.00,$913.56,$14958.19,,$13753.35,,$91125.48
2013,Permanent,Police Sergeant,Special Services,$124949.56,$38981.55,$5669.17,$36523.96,$1799.98,$0.00,$17952.74,$79237.10,,$13753.35,,$318867.41
2013,Permanent,Resource Rec & Recyc Equip Op,Resource Recovery & Recycling,$60731.92,$3642.47,$1992.77,$0.00,$0.00,$0.00,$1278.60,$16236.09,$600.08,$13753.35,,$98235.28
2013,Permanent,Police Officer,Special Services,$93667.40,$14738.00,$0.00,$9877.71,$1799.98,$0.00,$6380.04,$53848.08,,$13753.35,,$194064.56
2013,Permanent,Lead Parking Meter Technician,Parking Meter Repairs,$14401.80,$0.00,$7432.88,$0.00,$0.00,$0.00,$296.74,$3785.35,$138.48,$13753.35,,$39808.60
2013,Permanent,Parks Maintenance Crew Leader,Park Maintenance,$68627.96,$0.00,$3068.46,$0.00,$0.00,$0.00,$1326.10,$18321.95,$600.08,$13753.35,,$105697.90
2013,Permanent,Resource Rec & Recyc Equip Op,Resource Recovery & Recycling,$58788.02,$2767.73,$226.11,$-352.00,$0.00,$0.00,$1672.31,$15837.67,,$13753.35,,$92693.18
2013,Permanent,Human Services Admin-Neigh/Prk,Human Services - Grants (N&P),$118975.57,$0.00,$8198.86,$0.00,$0.00,$0.00,$1.84,$31490.57,,$13753.35,,$172420.19
2013,Permanent,Water Supervisor- Meters,Water Resources-Water,$88004.27,$2409.43,$5727.70,$0.00,$0.00,$0.00,$382.14,$23345.30,$0.00,$1141.46,$1800.00,$122810.30
2013,Permanent,Civil Engineering Assistant,Civil Engineering,$406.19,$0.00,$23830.06,$0.00,$50.00,$0.00,$0.00,$119.28,,,,$24405.53
